chrom	start	end	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
chr16	3113370	3113716	3.08644462143196	2.339301385003	4.24179244460712	2.46200243847467	1.2976125304495	1.72994613004367	0.778374187203574	1.02310629773811	0.647944392673363	0.426363828135033	0.662068323883199	1.93387585036356	1.63877081584158	0.878660236369099	0.726244972892635	0.731904848866675	2.49268248859106	2.30327477993795	2.35397688110457	2.11899831944841	0.469264915598308	0.778374187203574	0.656543428222776	0.463450036573759	0.309934250388823	2.14552285258613	1.56948489813833	0.999680026051717	0.75885130899812	1.22732979269085	1.24767518436081	1.52804461505005	0.786159351257666
chr16	3114461	3114806	1.59562322948911	3.30107575533392	1.8832824712656	2.20559043472929	2.12712289831753	2.09378465428184	1.42326793822129	0.486921629666045	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.02869738133232	1.38977841404776	1.19100659869074	1.45116851158289	0.816821140205113	0.0367207109341325	0.0972726543439672	0.0972726543439672	0.309934250388823	0.782966608358944	0.666114729720306	0.999680026051717	0.956531699910532	0.0821764571860147	0.444096733686611	0.767482490921434	0.426363828135033
chr16	3114892	3115217	1.95645310223538	2.60857328499356	2.99717477779752	1.88783109535942	1.2976125304495	0.880615949130843	0.939681890500581	0.16566902254304	0.484496093069878	0.426363828135033	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.45204692179117	1.90437759761764	1.06644693622695	1.45116851158289	0.581226849410163	0.0367207109341325	0.422317422297927	0.0972726543439672	0.0719803288035537	0.917220974759533	0.223546570566363	0.878660236369099	1.04321208473742	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chr16	3115396	3115600	2.71962815137159	1.82413241970772	2.99717477779752	1.94158330640003	0.999680026051717	0.880615949130843	1.06644693622695	0.16566902254304	0.75885130899812	0.101319060181074	1.29459962802108	0.149094335561772	0.139751870117695	0.309934250388823	0.20486163967821	0.484496093069878	1.53153498638206	1.54277779231728	1.66487020515707	1.54581236167389	0.75885130899812	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	1.8499275374307	1.67516453281718	1.18513695493995	1.06644693622695	0.334144076937398	0.292498973270533	0.366028752956905	0.426363828135033
chr16	3115610	3115962	4.047473540984	3.71670216293065	4.39872730544594	2.97571714578488	2.06167845128297	2.79524800436959	1.53293236468574	1.02310629773811	0.878660236369099	0.426363828135033	1.29459962802108	1.10625384979015	1.52723648635059	0.878660236369099	0.418748239399248	0.731904848866675	2.84171077305683	2.87552100814868	2.45921116779702	2.0845407821278	0.874613830531992	0.591892801627047	0.862525718181628	0.889722495507567	0.729814155791313	2.60441347653202	2.24516171234471	1.3800888010471	0.97547536130459	0.545923932391835	0.999680026051717	1.90869955278677	0.426363828135033
chr16	3116038	3116449	2.83258542940995	3.128154352371	3.99944468857275	2.46200243847467	1.2976125304495	1.50177846114824	0.3044093547284	0.486921629666045	0.484496093069878	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.309934250388823	0.20486163967821	0.174386661102185	2.10811250211927	2.12240086057474	1.90616724415262	1.61049030749955	0.581226849410163	0.0367207109341325	0.656543428222776	0.229071466226786	0.0719803288035537	1.63254885952407	1.6272492863186	0.878660236369099	0.782966608358944	0.0821764571860147	0.119984440237705	0.767482490921434	0.426363828135033
chr16	3122804	3123193	1.95645310223538	1.11381070653092	3.33078424130568	2.20559043472929	1.53599012727084	1.50177846114824	1.25789435604917	0.16566902254304	0.75885130899812	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.65626542730455	1.96511373410296	1.4580092789502	1.83883761502824	1.44483903960838	0.0367207109341325	0.422317422297927	0.0256709196132868	0.309934250388823	1.34224253886466	1.48459245549787	1.426448557483	0.880615949130843	0.0821764571860147	0.444096733686611	0.366028752956905	0.426363828135033
chr16	3127999	3128199	1.42768558761998	1.11381070653092	1.49790710629272	1.4047345928434	1.23442528611885	0.434525432189081	1.06644693622695	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.21880956870811	1.16541864431659	1.06644693622695	1.37577275049861	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.862525718181628	1.02660668825696	0.545923932391835	0.447665916585289	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chr16	3173373	3173573	1.6720569164214	0.553608067542297	1.24072741316133	0.770119199315059	0.896727985441482	0.434525432189081	0.486921629666045	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.24682152142242	1.16541864431659	0.723052229993913	0.75885130899812	0.581226849410163	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	1.43750042518923	0.960995613486609	1.31552787373108	0.671929608744855	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chr16	3173664	3173864	1.0699296624898	2.00073615958115	1.24072741316133	1.56361532589481	0.712300067106355	0.880615949130843	0.414701833562142	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.450858659484011	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	0.729814155791313	0.484496093069878	0.770119199315059	0.816821140205113	0.581226849410163	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.209532872400249	0.736967093856468	0.545923932391835	0.336780785331023	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chr16	3174078	3174409	1.81979830555062	1.11381070653092	2.3650273766012	1.64184448082738	1.53599012727084	1.62116771954148	0.939681890500581	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.48048871183797	1.11024152363224	1.10868718137807	1.45116851158289	0.581226849410163	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.97547536130459	1.30108892312882	1.31552787373108	0.671929608744855	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chr16	3179049	3179249	1.42768558761998	1.11381070653092	1.32130635271485	1.56361532589481	0.712300067106355	1.36902457068933	0.726244972892635	0.486921629666045	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.426448557483	1.06644693622695	1.3458947438161	0.707679806692892	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	1.37743240896957	1.13167239009433	1.10152855277134	0.880615949130843	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chr16	3240168	3240368	0.441208546419813	1.38977841404776	1.32130635271485	0.177955844000863	0.581226849410163	1.50177846114824	0.174386661102185	0.336780785331023	1.59562322948911	0.666114729720306	1.55711464997603	0.568462805013911	0.139751870117695	1.17794522764477	0.315459146049245	0.174386661102185	0.0972726543439672	0.0256709196132868	0.0972726543439672	0.119984440237705	0.282927671773003	1.60876644766919	1.3223336724626	0.588323618728369	0.816821140205113	0.320130378771284	0.666114729720306	0.460257293675037	0.154619231222194	1.22732979269085	0.864004208004944	0.969660482280041	0.426363828135033
chr16	3242273	3242485	2.02023412720837	1.82413241970772	2.02898183554082	1.56361532589481	0.896727985441482	1.72994613004367	0.983636965358638	1.23216093623413	1.07614802159972	0.862525718181628	0.662068323883199	0.568462805013911	0.553608067542297	0.782966608358944	0.315459146049245	0.731904848866675	1.53153498638206	1.38977841404776	1.6478963600988	1.53018796327385	0.581226849410163	0.0367207109341325	0.266346057593098	0.522178889054572	0.522178889054572	1.08705858651902	1.48459245549787	1.22090026178347	0.607583537781049	0.334144076937398	0.864004208004944	1.15163678885439	0.426363828135033
chr16	3243082	3243282	2.40865658073738	1.11381070653092	2.61780627899742	1.56361532589481	1.53599012727084	1.21880956870811	0.662068323883199	1.02310629773811	0.75885130899812	0.764289748022712	0.662068323883199	0.71056799395969	1.17306282312528	0.500531937896676	0.20486163967821	0.484496093069878	1.63995932230077	1.16541864431659	1.3458947438161	1.24767518436081	0.687284457939773	1.3223336724626	0.75885130899812	0.948237219993043	0.647944392673363	1.58021503177194	1.25789435604917	0.999680026051717	0.894091277047857	0.927026090874239	2.10811250211927	2.97510178711759	0.426363828135033
