chrom	start	end	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
chr9	3257639	3257843	1.59562322948911	1.11381070653092	1.65196221458893	1.56361532589481	0.999680026051717	2.22865331949071	1.5616480669221	0.486921629666045	0.978112069698215	0.764289748022712	0.662068323883199	0.450858659484011	0.444096733686611	0.0775052244639765	0.476880504334093	1.0417335949141	1.45204692179117	1.87231934633291	1.15163678885439	1.19100659869074	1.29276251826907	0.778374187203574	0.422317422297927	0.309934250388823	0.309934250388823	1.72802080180052	1.77106265660488	1.54277779231728	1.76255031733784	0.0821764571860147	0.119984440237705	1.15163678885439	0.426363828135033
chr9	3258486	3258940	4.40588049953452	4.15049048271364	4.43454855551996	3.69723617615171	3.654979531796	3.90616747994442	3.38985660551472	0.486921629666045	1.59562322948911	1.10625384979015	0.662068323883199	0.450858659484011	0.444096733686611	1.03667134992431	0.726244972892635	0.484496093069878	4.10268081456146	4.12570099072352	4.12181835157842	3.77494256625594	3.53288881178537	1.04321208473742	0.75885130899812	0.999680026051717	0.97547536130459	3.7820420660745	3.81492145596059	3.13600622345439	3.89469800292297	1.08824709297821	1.50841148003053	0.366028752956905	0.904574429658627
chr9	3258992	3259439	2.02023412720837	0.880615949130843	1.32130635271485	1.56361532589481	2.12712289831753	1.93215333269167	2.25211948403523	1.02310629773811	0.878660236369099	0.951806402891721	1.29459962802108	0.71056799395969	1.24526717916826	0.426363828135033	0.726244972892635	0.484496093069878	1.8342582847198	2.25048578978494	1.76006033865843	1.82098681200981	1.9863924873819	1.44770436528956	0.656543428222776	0.889722495507567	0.647944392673363	1.91172657301868	1.81620319489925	2.24620220445967	2.74689391471543	0.84234182989361	0.444096733686611	0.767482490921434	0.671929608744855
chr9	3260287	3260487	1.51537052092141	2.60857328499356	1.8832824712656	1.31725994687775	1.426448557483	0.880615949130843	1.3098610705584	0.889722495507567	0.484496093069878	0.288452567433426	0.662068323883199	0.71056799395969	0.685328745178028	0.782966608358944	0.778374187203574	0.731904848866675	1.10754353507556	1.48459245549787	1.50940511102517	1.37577275049861	1.34405763406409	0.878660236369099	0.956531699910532	0.948237219993043	0.429000536528659	1.43750042518923	1.22732979269085	1.22090026178347	1.24526717916826	1.02310629773811	0.864004208004944	0.767482490921434	0.786159351257666
chr9	3262078	3262281	1.59562322948911	1.11381070653092	1.72862088141556	1.83212601866328	1.66572386809546	1.83883761502824	1.19284370844275	0.336780785331023	0.978112069698215	0.764289748022712	0.662068323883199	0.309934250388823	0.685328745178028	0.500531937896676	0.418748239399248	0.174386661102185	1.53153498638206	1.59562322948911	1.83883761502824	1.40006068777863	1.31935063995311	1.11381070653092	0.656543428222776	0.403558658406829	0.729814155791313	1.58021503177194	1.54277779231728	1.31552787373108	1.18826374997738	0.745431149092264	1.38405610381094	1.52804461505005	0.426363828135033
chr9	3309394	3309725	2.36185831046722	2.72458969270515	2.16749075453567	2.16675141623421	1.57982146379613	1.36902457068933	1.24526717916826	0.486921629666045	0.484496093069878	0.862525718181628	0.662068323883199	0.816821140205113	0.892359203901192	0.309934250388823	0.418748239399248	0.731904848866675	1.14899006127393	1.38977841404776	1.50940511102517	1.15163678885439	0.75885130899812	1.04321208473742	0.656543428222776	0.588323618728369	0.429000536528659	1.4047345928434	0.885929672993809	1.40308244621072	0.543035745125037	0.447665916585289	1.38405610381094	2.10883835790783	0.786159351257666
chr9	3310111	3310390	2.1399332120435	2.00073615958115	2.61780627899742	1.22732979269085	0.805134398362325	1.62116771954148	1.06644693622695	0.647944392673363	0.878660236369099	0.543035745125037	0.662068323883199	1.25353492354204	0.139751870117695	0.607583537781049	0.315459146049245	0.174386661102185	1.65626542730455	0.839916293297443	1.31552787373108	1.3098610705584	0.687284457939773	0.707679806692892	0.956531699910532	0.463450036573759	0.522178889054572	1.18513695493995	1.30108892312882	0.939681890500581	0.154619231222194	0.0821764571860147	0.864004208004944	0.767482490921434	0.426363828135033
chr9	3334957	3335312	0.441208546419813	0.553608067542297	1.72862088141556	1.02310629773811	0.465695732699629	1.50177846114824	1.36296033029314	1.32802378882865	1.86820958736606	1.91172657301868	1.29459962802108	1.25353492354204	1.24526717916826	1.03667134992431	1.59840261521507	1.35330352211293	1.59562322948911	1.41882540870032	1.7099932978831	1.90572485629137	1.426448557483	0.492916349160891	1.49978115190735	1.80286485053567	1.54277779231728	1.43750042518923	1.13167239009433	1.3458947438161	1.53018796327385	0.666114729720306	1.87042108009131	1.52804461505005	1.426448557483
chr9	3335368	3336027	2.36185831046722	2.82006123939435	1.8832824712656	2.40321031104147	2.24858481465045	2.95613663287304	2.39277501490878	2.72015310928829	2.49268248859106	2.82477609343534	1.29459962802108	2.16749075453567	2.31037699479783	2.4876755009136	2.52395026738226	2.72810832800901	2.36718595617928	2.38064886877283	2.37443210914429	2.81968297121242	2.40720775667806	1.84873903097151	2.79239735074555	2.66060198879851	2.49876839620164	2.68028957050898	2.5620711580044	2.13251545140113	2.46893806774264	2.87308200005349	3.4731884481671	1.90869955278677	2.51925187107789
chr9	3403224	3404210	2.679382450961	2.82006123939435	1.95936420400003	2.51500300399634	1.74534390407671	1.72994613004367	2.61638049272577	3.04052534213294	2.98376011969401	3.15594550492928	2.5421216920201	2.50806622749267	2.7297518885798	2.95144615860672	2.7699010797058	2.89647601815243	2.39187712689966	2.12240086057474	2.71984855365637	2.81177437524036	2.33611552480633	2.36786695181116	2.98075804996033	2.87151131775432	2.68766814610106	2.74632403188587	2.74489223614865	2.7035574919513	2.59842623435311	2.72680450140021	3.07729330035767	1.15163678885439	2.42874012187692
