chrom	chromEnd	chromStart	TCGA-3C-AALJ-01A	TCGA-4H-AAAK-01A	TCGA-A2-A0CX-01A	TCGA-A2-A0ES-01A	TCGA-A2-A0ET-01A	TCGA-A2-A0EV-01A	TCGA-A2-A0EW-01A	TCGA-A2-A0EX-01A	TCGA-A2-A0EY-01A	TCGA-A2-A0SV-01A	TCGA-A2-A0SW-01A	TCGA-A2-A0SX-01A	TCGA-A2-A0T4-01A	TCGA-A2-A0T5-01A	TCGA-A2-A0T6-01A	TCGA-A2-A0T7-01A	TCGA-A2-A0YC-01A	TCGA-A2-A0YD-01A	TCGA-A2-A0YF-01A	TCGA-A2-A0YG-01A	TCGA-A2-A0YH-01A	TCGA-A2-A0YJ-01A	TCGA-A2-A0YK-01A	TCGA-A2-A0YL-01A	TCGA-A2-A0YT-01A	TCGA-A2-A4RX-01A	TCGA-A7-A0CH-01A	TCGA-A7-A0D9-01A	TCGA-A7-A13E-01A	TCGA-A7-A13F-01A	TCGA-A8-A06N-01A	TCGA-A8-A08J-01A	TCGA-A8-A094-01A	TCGA-AO-A03L-01A	TCGA-AO-A03N-01B	TCGA-AO-A0J5-01A	TCGA-AO-A0J8-01A	TCGA-AO-A0JB-01A	TCGA-AO-A0JG-01A	TCGA-AO-A0JM-01A	TCGA-AO-A124-01A	TCGA-AO-A12D-01A	TCGA-AO-A12F-01A	TCGA-AR-A0TP-01A	TCGA-AR-A0TV-01A	TCGA-AR-A0U0-01A	TCGA-AR-A0U4-01A	TCGA-BH-A0B1-01A	TCGA-BH-A0B5-01A	TCGA-BH-A0BA-01A	TCGA-BH-A0BZ-01A	TCGA-BH-A0DL-01A	TCGA-BH-A0DP-01A	TCGA-BH-A0DV-01A	TCGA-BH-A0E0-01A	TCGA-BH-A0EE-01A	TCGA-BH-A0HP-01A	TCGA-BH-A1EV-01A	TCGA-C8-A12K-01A	TCGA-C8-A12M-01A	TCGA-C8-A12O-01A	TCGA-C8-A12Q-01A	TCGA-C8-A12T-01A	TCGA-C8-A12U-01A	TCGA-C8-A12V-01A	TCGA-C8-A12Y-01A	TCGA-C8-A130-01A	TCGA-C8-A133-01A	TCGA-C8-A137-01A	TCGA-C8-A8HR-01A	TCGA-D8-A13Z-01A	TCGA-S3-AA0Z-01A
chrX	19428	18928	-1.3456363155057	0.97780290488372	1.94358231238989	-1.5853626440412	1.17224764617295	2.26119826888417	1.07873865261218	1.19299758729377	1.2974233554349	-0.467088710399922	2.24247064618719	-1.56107156109704	1.52493152324462	-1.06592281226958	1.79189379850205	-0.873983274807432	1.8540240117241	1.67034998624121	-0.436858762851978	-1.50512375453217	2.05534712247682	-1.03151366435188	2.0988061588493	0.650175113824623	2.05580908246486	-1.49015672377721	0.764314450826209	1.27171593609577	-0.92089725506969	0.929539931958958	-1.19533909665542	-1.55392720632668	0.891376480894254	-1.57899278039055	-1.5504977246429	-0.456677749262066	-1.05562133262285	0.962785779597762	1.58183405248801	1.40057254304737	-0.860414750145095	0.78034661158556	0.162077251432473	-0.633992901580579	0.271749053140247	1.46308189392272	1.12106657423923	0.294732301468818	1.69687564610595	-1.61030702443815	-0.331262365686484	1.43910069533081	0.870043424571562	-1.60071686460291	-1.19644761054287	-1.55588290233269	-1.61796107626706	-1.34332949419889	1.44275991784962	1.55515785128325	-0.739015618022733	1.37992055817217	1.47228953475679	2.04781090366816	-0.108099755143774	-0.977940874762689	0.456933091146215	1.9347917444784	1.23327973478604	2.03436464939228	0.925534352587949	1.06716334948197
chrX	265254	264754	1.83949667405335	0.100608522470303	2.38714909257502	-0.072998207596728	-0.388585120630908	2.52556790239061	1.70050815430794	-0.329889757025053	1.46572229676036	0.756179407094563	0.726477595286261	-0.732440481532997	0.454184869053694	0.771784040711822	2.95856072286469	0.547296468523067	0.989951253720861	1.11721630885725	0.843003099738251	1.05057539478987	0.157989333471266	-0.23891216944158	0.909831352185107	0.342344803352548	0.789632854444013	-0.197184830810356	0.475265302107393	1.45052889427512	-0.62318101289661	2.90191232443478	-0.306016740946595	1.47240114170299	1.13230106719679	-0.0388243133368257	0.427570981169233	0.962805645124086	-0.215828569285653	0.052063076923442	0.0464841178803585	0.116508635482871	0.49018372831192	1.52317401572222	0.819520992713891	-0.768144640763563	1.06535440990322	0.251953961324652	-0.729740336321083	0.359864069481252	0.315618922453421	0.00992631224116951	0.477617259630461	1.12124502233811	0.128202510752762	1.43129149149178	2.78896306123749	1.1769719001313	0.0691404038688105	2.61807890935963	0.04503021838665	1.1186050975352	-0.0842122860331565	1.52704378520534	-0.27168056283171	-0.172232317929068	-0.397368525454672	1.28717660131521	0.843881499849425	2.39786251562554	1.58530740301043	-0.215254487893605	0.445934237090686	-0.301194701841684
chrX	275260	274760	1.26565449205528	0.187317398015936	0.272404318224931	-0.32391110704722	0.66115829209251	3.56594270157281	0.41401510920624	-0.412074137676188	0.484347789945431	0.256839551849985	-0.06674910866466	0.355909865348265	-0.0639919505989643	-0.109821807145132	3.27039193232267	0.870183476231548	0.402544053631479	0.037299938002984	1.0167414508085	1.22238040689423	-0.0050470804077585	0.722010625055166	-0.609051657945151	0.203218541264996	2.05580908246486	0.328338764931722	0.100085210275244	0.511544799867334	0.299604518996057	-0.498303707903806	0.968904633986312	0.481035424727402	0.896794976700175	0.838531693309443	-0.386040604994622	1.06760613184347	0.325281222782845	1.80788057980604	0.711184575176169	-0.101151626250564	0.123442783280083	0.509826897884643	-0.069790423342822	0.807467021241473	0.355380324486062	0.665229765044407	0.102547546035662	0.062808314266057	0.49751774697087	0.831888837396203	0.530047339499051	1.14198060239793	0.627126303652714	0.241351641121132	2.27990529283641	0.183883268419919	-0.575212392390818	0.662595320019143	0.672471450838766	2.06916119531033	0.548921657654675	-0.0695142489389055	0.0924829689667121	-0.168522412399432	0.221832937095033	0.114559812456206	0.490088812335671	-0.122183748211375	0.184680485689371	0.497917145255377	0.174087681565851	0.881891771315079
chrX	275997	275497	1.83949667405335	1.65641807402293	1.89718316047703	2.28220671968336	1.72903298327609	3.14986672830895	1.95701002910097	0.895615402347161	1.5746228805466	1.11477973048327	0.904823812621566	2.11543713372047	1.68651407226993	1.32731639191742	2.64629168782153	1.25071858647	1.34559821497069	1.39679298891755	1.92144300819093	2.14199261995697	1.39950745131223	1.49670747029605	2.00710729912485	0.905450136005571	1.99311337025986	0.920967530428508	1.51203936540019	1.82872423174959	1.3684581803175	1.72454114634447	2.63263414710707	2.12548778711158	2.5459644390785	2.10013711351734	1.7536635689718	2.73331867711755	1.58064398178158	2.55655814721892	1.43257316836929	1.12543123016022	2.02314222283661	1.57846773145092	1.44908466004898	1.97270864177136	1.03264846730966	1.06757204038193	1.88720934109913	1.91576843536676	1.95222180120658	1.81416456923754	2.06692472186496	1.71599305451038	2.16562788864566	1.7686704920554	2.75570945785907	2.02764995666519	1.76337729382991	1.96132717243433	2.31539213658549	3.7619056909098	2.04875915623025	1.02649667058841	1.563472467736	0.916792981482629	1.41648027847931	1.56084559044211	2.2374661811705	0.834189758646251	2.07531532486437	1.79671456138438	1.58721378831704	1.94960592665441
chrX	276551	276051	3.36378689252597	3.39257600311235	4.29493115041918	4.02623539770193	3.11608315197812	4.11708281072831	3.95682685764636	2.64539485734245	3.72249825680183	3.55462656463683	3.51918472833065	3.09985494745202	3.39902247326967	3.67346325241532	4.0096813813609	3.09338186844033	3.27104010303387	3.40386918963538	3.58386774046827	4.22785604582345	3.19568757086054	3.01349320124508	3.88210790069276	3.80494446524709	3.84781967299955	2.25286948757153	3.59302456075485	3.121281162322	2.13102645604106	3.53224527804077	3.61005149207008	3.90320443849249	4.0512884854318	3.51353203655597	3.72796319533578	4.05724565686828	3.26630847525565	4.08084431768462	2.63819562137217	2.95791453131596	4.08824492268879	3.3343788965619	2.59827674670647	4.3101242289723	3.368382711202	2.45320840761862	2.94864216232567	2.79175283848159	3.60633316922307	3.36148104276557	3.13188281800459	3.86412210015874	3.79085047731123	3.38329047239005	4.5240631611074	3.70841684235918	3.69544381919483	4.07271335683048	3.95324615142734	5.23660287224961	3.38886127659485	2.7156731095911	3.67156420264915	2.07598978346955	3.18521936249118	3.53248953036543	4.03733367144798	2.52199898402577	4.16103815909691	3.26372680042405	3.03350651335269	4.00601767511703
chrX	277197	276697	3.17260391778378	2.35959445958508	3.31170629853547	3.79160173415259	2.7444953440944	2.99440722978388	3.82876857276244	2.27087903815009	2.89688498586542	2.60512913114234	2.46078879678586	2.34895991219754	3.0550245647382	2.86714754210008	2.7232472735034	2.4989325810596	2.90565125538979	3.37758243039962	2.57717443417434	3.35918455300984	2.76506245874675	2.14001431429099	3.50603684884732	3.28955811033793	3.2691045722886	1.83151110801288	2.80635116915089	2.75832881663097	1.43691315343206	2.45302914500326	3.00179063320869	3.34595412484936	3.26185098460039	2.87008296322739	2.96237711371306	3.8836301895281	3.1115744892034	3.53887322300381	2.53724977469416	1.82970143801208	2.72788612721132	2.65402471669917	1.98560753050943	3.12957538860404	2.6541022711298	1.86854567155731	1.9208310334952	2.07498704079314	2.90976105629065	2.25325575861666	2.81393284634492	3.71513438242371	3.23049746234727	2.93736950407474	4.01492167853577	2.54705558604247	2.95456973945402	3.2487752148896	3.07107519257377	4.30336540425873	3.17299603580138	2.33088309393291	3.33293446473888	2.1367708227256	2.45208856174805	3.32039225414665	2.92770842361686	2.13393996349869	3.449711194506	2.55693236085842	2.09952455532529	2.95675683642957
chrX	278501	278001	-0.163641456608466	0.316434287510333	0.744598078656774	-0.27694030035945	0.0682574950431971	0.848086994440638	0.853461605226807	-0.165908878879035	0.50039422170438	-0.20249237835014	0.321438949838223	0.876514091978348	0.174961070975123	0.0770721398447488	1.79189379850205	0.585295213181531	0.473339497538263	0.355780028074621	0.20581657592932	0.443274124116598	-0.413389864020647	-0.0866578764291727	1.74112622832449	-0.0209793761522275	1.64043132788704	0.160753262161236	0.42526727054321	0.437407034059709	0.150224206473499	-0.125111265628576	1.28438063279788	0.555835587940434	0.938431185699765	0.454475830197323	-0.324998827494427	1.26123516785683	0.625537072367459	0.531026197270383	0.744724945797488	0.389248626635298	0.342107553725721	0.0476528551747155	-0.17571869660574	1.29486114821478	0.11917727341918	0.455919487013695	0.720668055971021	0.450327018693027	0.374334312045117	-0.546960079308437	0.617875320451169	0.92551114847909	0.402959138847958	0.44571394247692	0.954555230674881	-0.146419409330239	0.160622097263583	0.906116917747101	0.310740391017031	3.30255594270388	0.544173007162372	-0.145620639469234	0.37169955599574	0.052811280000937	0.776843645530164	0.38319158473537	1.07267043666243	0.096442920175678	0.482406007636405	0.262529785085654	0.389192515899016	1.1173284287138
chrX	279335	278835	0.00277029883279361	0.228003782477572	0.041195668202356	1.16933842324102	-0.0835771268780285	1.33651415159243	0.351817916171248	-0.262354261824496	0.390850115216127	-0.374654204829611	0.200753968586275	0.739616147479671	0.71995374223106	0.110843978778825	0.606385069629863	0.27990649814582	0.326269396663012	0.262628440753274	0.597899719566512	-0.030888930865405	-0.232573261008077	0.79394185070492	0.489513111788664	-0.0972519071796465	1.29990011649439	0.052571211284038	0.318295115273509	0.366076389069594	0.099483264415735	1.04920640088312	1.01308915144432	0.810030032209216	0.685084124061649	0.962426048340026	-0.313591046851074	1.94910115456473	0.720407638755015	0.411213496534988	0.598649616754393	0.482339705649312	0.28312172089618	0.319756929924894	0.997489186235364	1.40729189505248	-0.010019448850531	0.608706294597493	0.620451181895451	0.173636934227884	0.226107975813459	0.285872331779595	0.710027953030894	1.31523414297181	0.558511744569985	0.462606372836313	1.48591169625875	0.317270231042088	0.439272752900013	0.829544012888051	0.425217080817713	3.22416771197225	1.15938740296855	-0.257522940759886	0.0815846267392805	-0.24601277571383	1.15945612213838	0.199520325489441	1.26921417634586	-0.48685943818505	0.306192584464989	-0.0771717822615028	0.0030612905046435	1.22530676509969
chrX	279971	279471	-0.335286244621578	0.0517136274207873	-0.271530173877455	0.189878564425275	-0.233717382721041	1.46504246869155	0.170917814911127	-0.407811416205683	0.022075844871897	-0.964475486732197	0.243146968240824	0.133055398783436	0.0114462513153618	-0.077151982525604	-0.095302498320991	0.164406755650265	0.0795323933269291	-0.304632126571858	-0.537338224172607	-0.501980487792277	-0.595580357974141	0.022412548960218	0.37253960689175	-0.0426793501470665	0.789632854444013	-0.405942233274694	0.151597768678886	0.172222714603359	0.0348577275758925	-0.212877848201897	0.991247608031281	0.795663811978024	0.0950582505659885	-0.034387508645685	-0.261006707766723	0.61829831677821	-0.156019304783736	0.271616272268509	0.222285096160176	-0.131311637983094	-0.103890336749723	-0.238445136580926	0.290628304646288	0.883897147700196	-0.487010285340195	-0.084340734290287	-0.251565916298571	0.413184868461694	0.0322340556416841	-0.936417673491544	0.764766313124176	0.700429932257856	0.294525395062607	-0.322376952597193	0.959009703072077	-0.265409643906956	0.130291095582266	0.612148150949286	0.537057359769954	2.97853850818097	0.776834401426887	-0.449547193192924	-0.0055994779908464	-0.733104160730859	0.746113093707939	0.293720138715288	0.649241672222433	-0.485726914392096	-0.0702866897939535	-0.216371881189101	-0.520068262886741	0.512558167450092
chrX	280505	280005	-0.895520702735043	0.136560681757358	0.0730381766330832	0.570835887565468	0.368079316234123	0.848086994440638	-0.006775881255746	-0.553996550871282	-0.579957257684373	-0.331750068554987	-0.703398019848555	0.522667205986203	0.0896407712331797	0.210754436782863	0.147682105734929	0.914389969612726	0.0146421045233708	-0.235641205031453	-0.169086484142745	0.0638357917956488	-0.626286619407207	0.177693005650236	0.708023927248193	0.0965002819367382	0.905624715711115	-0.261897012020122	-0.147445404264407	-0.254969880592351	-0.0936997492872196	0.018203129884424	1.97582697186082	1.56255389866113	0.0486463157321865	-0.138365028319355	-0.458821190491679	-0.321396441689845	0.23875763704737	0.475685090656343	0.336572189435787	0.116508635482871	-0.627647725100145	0.42270375947874	0.492773124473441	1.20656759005384	-0.664113901104063	-0.246965535241298	0.210860962660489	0.817767601922122	-0.260024984899898	0.264627503632144	1.54243039096157	1.01194291489863	-0.375510770825532	-0.744565424608202	1.14123627031588	-0.326661098354982	0.064906740160596	1.18762232466922	0.84546192688121	3.99561810107735	0.392693284672477	-0.109546025849612	-0.312793599883696	-0.0673532116785935	0.988604717936293	1.43008772637742	1.46674430260467	-0.0400244030137865	-0.051720423439324	0.90770412262111	0.034161145365718	0.638079229906207
